TABELA CEST 2018;;;;;;;
CÓDIGO SEGMENTO;DESCRIÇÃO SEGMENTO;ITEM;CEST;NCM;DESCRIÇÃO;INÍCIO VIGÊNCIA;FINAL VIGÊNCIA
28;Venda de mercadorias pelo sistema porta a porta;300;2803000;96162000;Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;310;2803100;42021;Malas e maletas de toucador;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;320;2803200;9615;"Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;330;2803300;40149090;Mamadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;330;2803300;70102000;Mamadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;330;2803300;39233000;Mamadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;330;2803300;39241000;Mamadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;330;2803300;39249000;Mamadeiras;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;340;2803400;40149090;Chupetas e bicos para mamadeiras e para chupetas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;350;2803500;12119090;Outras plantas e partes, para perfumaria, medicina e semelhantes;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;360;2803600;39262000;Vestuário e seus acessórios, de plásticos, inclusive luvas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;370;2803700;39264000;Estatuetas e outros objetos de ornamentação, de plásticos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;380;2803800;39269090;Outras obras de plásticos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;390;2803900;42022210;Bolsas de folhas de plástico;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;400;2804000;42022220;Bolsas de matérias têxteis;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;410;2804100;42022900;Bolsas de outras matérias;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;420;2804200;42023900;Artigos de bolsos/bolsas, de outras matérias;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;430;2804300;42029200;Outros artefatos, de folhas de plásticos ou matérias têxteis;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;440;2804400;42029900;Outros artefatos, de outras matérias;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;450;2804500;48192000;Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;460;2804600;48194000;Outros sacos, bolsas e cartuchos, de papel ou cartão;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;470;2804700;48211000;Etiquetas de papel ou cartão, impressas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;480;2804800;49111090;Outros impressos publicitários, catálogos comerciais e semelhantes;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;490;2804900;61159900;Outras meias de malha de outras matérias têxteis;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;500;2805000;62171000;Outros acessórios confeccionados, de vestuário;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;510;2805100;63026000;Roupas de toucador/cozinha, de tecidos atoalhados de algodão;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;520;2805200;63079090;Outros artefatos têxteis confeccionados;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;530;2805300;65069900;Chapéus e outros artefatos de outras matérias, exceto de malha;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;540;2805400;95059000;Artigos para outras festas, carnaval ou outros divertimentos;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;550;2805500;33;Produtos destinados à higiene bucal;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;560;2805600;34;Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;560;2805600;33;Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;14;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;39;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;40;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;44;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;48;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;63;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;65;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;67;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;70;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;82;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;90;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;570;2805700;96;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;580;2805800;39;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;580;2805800;91;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;580;2805800;90;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;580;2805800;48;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;580;2805800;42;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados);01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;590;2805900;62;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;590;2805900;64;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;590;2805900;61;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes";01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;58;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;63;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;65;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;52;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;42;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;600;2806000;55;Outros artigos de vestuário em geral, exceto os relacionados no item anterior;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;56;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;62;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;63;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;66;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;69;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;70;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;73;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;76;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;82;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;83;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;84;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;91;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;94;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;96;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;39;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;40;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;610;2806100;52;Artigos de casa;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;17;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;13;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;15;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;23;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;16;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;18;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;19;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;20;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;21;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;620;2806200;22;Produtos das indústrias alimentares e bebidas;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;63;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;73;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;84;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;85;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;96;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;34;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;35;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;38;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;39;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;68;Produtos de limpeza e conservação doméstica;01/07/2017;
28;Venda de mercadorias pelo sistema porta a porta;630;2806300;29;Produtos de limpeza e conservação doméstica;01/07/2017;
